order_id,reseller_id,category,product_name,quantity,unit_price,order_date,month,status
ORD00550,RS016,Kids Wear,Kids Wear Item 851,1,476.34,2026-05-29,May,Delivered
ORD00551,RS023,Ethnic Wear,Ethnic Wear Item 989,1,429.2,2026-05-28,May,Delivered
ORD00552,RS007,Beauty & Personal Care,Beauty & Personal Care Item 526,2,569.8,2026-05-09,May,Delivered
ORD00553,RS001,Beauty & Personal Care,Beauty & Personal Care Item 663,2,777.64,2026-05-16,May,Cancelled
ORD00554,RS006,Kids Wear,Kids Wear Item 730,1,254.5,2026-05-26,May,Cancelled
ORD00555,RS023,Kids Wear,Kids Wear Item 224,1,524.47,2026-05-12,May,Delivered
ORD00556,RS015,Ethnic Wear,Ethnic Wear Item 524,2,971.7,2026-05-19,May,Delivered
ORD00557,RS022,Beauty & Personal Care,Beauty & Personal Care Item 306,2,694.6,2026-05-20,May,Delivered
ORD00558,RS022,Ethnic Wear,Ethnic Wear Item 284,4,469.22,2026-05-21,May,Delivered
ORD00559,RS009,Kids Wear,Kids Wear Item 784,2,867.92,2026-05-07,May,Delivered
ORD00560,RS008,Beauty & Personal Care,Beauty & Personal Care Item 328,3,672.53,2026-05-20,May,Delivered
ORD00561,RS022,Ethnic Wear,Ethnic Wear Item 429,1,427.0,2026-05-10,May,Delivered
ORD00562,RS013,Western Wear,Western Wear Item 352,2,382.55,2026-05-19,May,Returned
ORD00563,RS023,Ethnic Wear,Ethnic Wear Item 368,2,987.1,2026-05-30,May,Cancelled
ORD00564,RS017,Ethnic Wear,Ethnic Wear Item 100,2,585.99,2026-05-18,May,Delivered
ORD00565,RS016,Ethnic Wear,Ethnic Wear Item 970,3,683.52,2026-05-25,May,Cancelled
ORD00566,RS022,Beauty & Personal Care,Beauty & Personal Care Item 315,1,574.38,2026-05-08,May,Returned
ORD00567,RS014,Home & Kitchen,Home & Kitchen Item 121,1,795.37,2026-05-10,May,Delivered
ORD00568,RS016,Ethnic Wear,Ethnic Wear Item 911,2,1096.84,2026-05-20,May,Delivered
ORD00569,RS007,Western Wear,Western Wear Item 892,1,1173.12,2026-05-10,May,Delivered
ORD00570,RS005,Ethnic Wear,Ethnic Wear Item 469,1,619.33,2026-05-19,May,Cancelled
ORD00571,RS005,Ethnic Wear,Ethnic Wear Item 182,2,1186.24,2026-05-16,May,Delivered
ORD00572,RS011,Kids Wear,Kids Wear Item 591,1,252.06,2026-05-25,May,Returned
ORD00573,RS006,Western Wear,Western Wear Item 440,1,1074.39,2026-05-20,May,Delivered
ORD00574,RS013,Western Wear,Western Wear Item 383,1,802.53,2026-05-18,May,Delivered
ORD00575,RS001,Beauty & Personal Care,Beauty & Personal Care Item 642,1,640.95,2026-05-01,May,Delivered
ORD00576,RS008,Ethnic Wear,Ethnic Wear Item 603,1,1363.68,2026-05-04,May,Delivered
ORD00577,RS010,Ethnic Wear,Ethnic Wear Item 533,1,1305.23,2026-05-10,May,Delivered
ORD00578,RS020,Western Wear,Western Wear Item 924,2,760.98,2026-05-05,May,Delivered
ORD00579,RS016,Western Wear,Western Wear Item 20,4,528.0,2026-05-30,May,Returned
ORD00580,RS008,Ethnic Wear,Ethnic Wear Item 174,1,1482.37,2026-05-01,May,Delivered
ORD00581,RS004,Western Wear,Western Wear Item 790,1,967.01,2026-05-29,May,Delivered
ORD00582,RS018,Kids Wear,Kids Wear Item 21,1,635.05,2026-05-04,May,Delivered
ORD00583,RS002,Kids Wear,Kids Wear Item 719,1,519.9,2026-05-18,May,Delivered
ORD00584,RS005,Ethnic Wear,Ethnic Wear Item 679,1,1153.31,2026-05-14,May,Delivered
ORD00585,RS017,Ethnic Wear,Ethnic Wear Item 524,1,1065.2,2026-05-27,May,Cancelled
ORD00586,RS020,Ethnic Wear,Ethnic Wear Item 797,1,524.41,2026-05-07,May,Delivered
ORD00587,RS009,Home & Kitchen,Home & Kitchen Item 41,1,1950.62,2026-05-14,May,Delivered
ORD00588,RS018,Western Wear,Western Wear Item 14,4,546.31,2026-05-11,May,Delivered
ORD00589,RS022,Ethnic Wear,Ethnic Wear Item 93,2,520.47,2026-05-16,May,Delivered
ORD00590,RS017,Ethnic Wear,Ethnic Wear Item 304,3,1194.93,2026-05-21,May,Delivered
ORD00591,RS009,Western Wear,Western Wear Item 369,1,443.82,2026-05-02,May,Cancelled
ORD00592,RS022,Ethnic Wear,Ethnic Wear Item 10,1,1211.39,2026-05-25,May,Cancelled
ORD00593,RS005,Kids Wear,Kids Wear Item 275,1,359.83,2026-05-15,May,Pending
ORD00594,RS003,Western Wear,Western Wear Item 279,1,674.59,2026-05-13,May,Pending
ORD00595,RS013,Kids Wear,Kids Wear Item 116,1,559.86,2026-05-29,May,Returned
ORD00596,RS005,Kids Wear,Kids Wear Item 934,4,287.12,2026-05-06,May,Delivered
ORD00597,RS019,Western Wear,Western Wear Item 368,1,889.5,2026-05-20,May,Delivered
ORD00598,RS020,Ethnic Wear,Ethnic Wear Item 943,3,1151.91,2026-05-29,May,Delivered
ORD00599,RS016,Ethnic Wear,Ethnic Wear Item 13,1,851.41,2026-05-09,May,Delivered
ORD00600,RS023,Beauty & Personal Care,Beauty & Personal Care Item 979,2,490.13,2026-05-24,May,Delivered
ORD00601,RS022,Beauty & Personal Care,Beauty & Personal Care Item 678,2,486.41,2026-06-20,June,Delivered
ORD00602,RS008,Kids Wear,Kids Wear Item 572,2,680.41,2026-06-05,June,Returned
ORD00603,RS020,Ethnic Wear,Ethnic Wear Item 508,1,1106.74,2026-06-28,June,Delivered
ORD00604,RS006,Ethnic Wear,Ethnic Wear Item 229,1,939.81,2026-06-09,June,Delivered
ORD00605,RS018,Home & Kitchen,Home & Kitchen Item 587,1,924.9,2026-06-15,June,Delivered
ORD00606,RS015,Ethnic Wear,Ethnic Wear Item 19,1,947.3,2026-06-16,June,Returned
ORD00607,RS004,Kids Wear,Kids Wear Item 619,1,272.29,2026-06-27,June,Delivered
ORD00608,RS020,Home & Kitchen,Home & Kitchen Item 974,2,1801.2,2026-06-21,June,Delivered
ORD00609,RS011,Western Wear,Western Wear Item 786,1,400.56,2026-06-15,June,Delivered
ORD00610,RS020,Kids Wear,Kids Wear Item 778,1,714.83,2026-06-15,June,Delivered
ORD00611,RS022,Western Wear,Western Wear Item 535,3,673.29,2026-06-26,June,Delivered
ORD00612,RS012,Home & Kitchen,Home & Kitchen Item 761,1,281.4,2026-06-05,June,Returned
ORD00613,RS014,Ethnic Wear,Ethnic Wear Item 221,1,1070.94,2026-06-30,June,Cancelled
ORD00614,RS015,Beauty & Personal Care,Beauty & Personal Care Item 949,1,272.88,2026-06-25,June,Delivered
ORD00615,RS021,Beauty & Personal Care,Beauty & Personal Care Item 604,2,531.73,2026-06-15,June,Delivered
ORD00616,RS017,Ethnic Wear,Ethnic Wear Item 444,1,947.71,2026-06-02,June,Delivered
ORD00617,RS019,Kids Wear,Kids Wear Item 178,3,579.42,2026-06-06,June,Delivered
ORD00618,RS005,Ethnic Wear,Ethnic Wear Item 394,2,1122.27,2026-06-11,June,Delivered
ORD00619,RS014,Beauty & Personal Care,Beauty & Personal Care Item 352,2,744.34,2026-06-09,June,Delivered
ORD00620,RS010,Kids Wear,Kids Wear Item 525,1,335.69,2026-06-23,June,Cancelled
ORD00621,RS010,Beauty & Personal Care,Beauty & Personal Care Item 648,1,505.07,2026-06-24,June,Cancelled
ORD00622,RS007,Western Wear,Western Wear Item 136,1,941.96,2026-06-12,June,Cancelled
ORD00623,RS023,Home & Kitchen,Home & Kitchen Item 728,1,1923.99,2026-06-23,June,Delivered
ORD00624,RS004,Home & Kitchen,Home & Kitchen Item 691,2,1211.1,2026-06-22,June,Returned
ORD00625,RS018,Western Wear,Western Wear Item 391,3,1153.94,2026-06-17,June,Delivered
ORD00626,RS005,Ethnic Wear,Ethnic Wear Item 294,1,461.27,2026-06-26,June,Delivered
ORD00627,RS022,Western Wear,Western Wear Item 555,2,1146.41,2026-06-10,June,Delivered
ORD00628,RS002,Western Wear,Western Wear Item 886,2,778.96,2026-06-22,June,Returned
ORD00629,RS008,Home & Kitchen,Home & Kitchen Item 713,1,1209.29,2026-06-26,June,Returned
ORD00630,RS010,Home & Kitchen,Home & Kitchen Item 702,1,283.56,2026-06-14,June,Pending
ORD00631,RS011,Beauty & Personal Care,Beauty & Personal Care Item 800,2,183.97,2026-06-07,June,Delivered
ORD00632,RS015,Beauty & Personal Care,Beauty & Personal Care Item 603,2,741.47,2026-06-21,June,Delivered
ORD00633,RS018,Home & Kitchen,Home & Kitchen Item 182,2,552.64,2026-06-07,June,Delivered
ORD00634,RS022,Ethnic Wear,Ethnic Wear Item 439,2,1457.72,2026-06-04,June,Delivered
ORD00635,RS009,Kids Wear,Kids Wear Item 478,2,333.54,2026-06-09,June,Delivered
ORD00636,RS023,Beauty & Personal Care,Beauty & Personal Care Item 955,3,174.96,2026-06-20,June,Delivered
ORD00637,RS021,Home & Kitchen,Home & Kitchen Item 75,1,1390.4,2026-06-19,June,Delivered
ORD00638,RS023,Western Wear,Western Wear Item 164,1,557.96,2026-06-03,June,Returned
ORD00639,RS014,Kids Wear,Kids Wear Item 340,1,511.22,2026-06-29,June,Delivered
ORD00640,RS011,Western Wear,Western Wear Item 575,2,556.52,2026-06-17,June,Delivered
ORD00641,RS021,Ethnic Wear,Ethnic Wear Item 941,1,1134.83,2026-06-29,June,Delivered
ORD00642,RS020,Western Wear,Western Wear Item 968,3,386.88,2026-06-13,June,Cancelled
ORD00643,RS004,Western Wear,Western Wear Item 789,1,862.23,2026-06-30,June,Delivered
ORD00644,RS012,Kids Wear,Kids Wear Item 198,1,579.68,2026-06-10,June,Cancelled
ORD00645,RS011,Kids Wear,Kids Wear Item 8,1,865.34,2026-06-25,June,Delivered
ORD00646,RS021,Ethnic Wear,Ethnic Wear Item 856,2,1136.37,2026-06-28,June,Delivered
ORD00647,RS004,Western Wear,Western Wear Item 663,3,1136.31,2026-06-24,June,Returned
ORD00648,RS003,Home & Kitchen,Home & Kitchen Item 76,1,475.76,2026-06-11,June,Delivered
ORD00649,RS002,Ethnic Wear,Ethnic Wear Item 265,1,676.1,2026-06-27,June,Delivered
ORD00650,RS014,Western Wear,Western Wear Item 122,1,947.71,2026-06-01,June,Delivered
ORD00651,RS018,Ethnic Wear,Ethnic Wear Item 718,1,1191.31,2026-06-24,June,Delivered
ORD00652,RS003,Western Wear,Western Wear Item 89,1,826.7,2026-06-22,June,Delivered
ORD00653,RS010,Home & Kitchen,Home & Kitchen Item 161,1,986.82,2026-06-22,June,Delivered
ORD00654,RS018,Western Wear,Western Wear Item 984,2,1058.42,2026-06-28,June,Delivered
ORD00655,RS021,Ethnic Wear,Ethnic Wear Item 664,3,1144.02,2026-06-26,June,Cancelled
ORD00656,RS012,Beauty & Personal Care,Beauty & Personal Care Item 6,3,156.25,2026-06-05,June,Delivered
ORD00657,RS019,Kids Wear,Kids Wear Item 760,4,598.15,2026-06-10,June,Delivered
ORD00658,RS012,Western Wear,Western Wear Item 227,3,1209.35,2026-06-05,June,Delivered
ORD00659,RS020,Beauty & Personal Care,Beauty & Personal Care Item 56,1,275.31,2026-06-26,June,Delivered
ORD00660,RS018,Kids Wear,Kids Wear Item 203,1,606.28,2026-06-03,June,Delivered
ORD00661,RS019,Kids Wear,Kids Wear Item 292,1,464.05,2026-06-21,June,Delivered
ORD00662,RS020,Ethnic Wear,Ethnic Wear Item 314,1,611.85,2026-06-11,June,Delivered
ORD00663,RS023,Kids Wear,Kids Wear Item 173,1,616.61,2026-06-11,June,Pending
ORD00664,RS001,Western Wear,Western Wear Item 861,2,1095.38,2026-06-21,June,Delivered
ORD00665,RS012,Ethnic Wear,Ethnic Wear Item 794,3,1205.27,2026-06-15,June,Delivered
ORD00666,RS010,Kids Wear,Kids Wear Item 880,2,319.74,2026-06-03,June,Returned
ORD00667,RS005,Beauty & Personal Care,Beauty & Personal Care Item 78,2,276.68,2026-06-21,June,Delivered
ORD00668,RS001,Beauty & Personal Care,Beauty & Personal Care Item 605,3,559.56,2026-06-19,June,Delivered
ORD00669,RS007,Beauty & Personal Care,Beauty & Personal Care Item 794,1,507.54,2026-06-18,June,Delivered
ORD00670,RS005,Western Wear,Western Wear Item 138,2,561.14,2026-06-24,June,Cancelled
ORD00671,RS015,Kids Wear,Kids Wear Item 869,1,307.86,2026-06-01,June,Delivered
ORD00672,RS020,Home & Kitchen,Home & Kitchen Item 972,1,1561.97,2026-06-06,June,Delivered
ORD00673,RS019,Home & Kitchen,Home & Kitchen Item 42,2,1940.92,2026-06-16,June,Cancelled
ORD00674,RS008,Home & Kitchen,Home & Kitchen Item 212,1,616.15,2026-06-08,June,Delivered
ORD00675,RS017,Beauty & Personal Care,Beauty & Personal Care Item 41,1,383.81,2026-06-15,June,Cancelled
ORD00676,RS021,Western Wear,Western Wear Item 760,1,1017.55,2026-06-27,June,Delivered
ORD00677,RS009,Kids Wear,Kids Wear Item 670,1,619.6,2026-06-13,June,Delivered
ORD00678,RS003,Kids Wear,Kids Wear Item 837,3,493.61,2026-06-17,June,Delivered
ORD00679,RS012,Kids Wear,Kids Wear Item 451,2,562.37,2026-06-17,June,Cancelled
ORD00680,RS006,Western Wear,Western Wear Item 371,1,837.81,2026-06-05,June,Delivered
ORD00681,RS020,Home & Kitchen,Home & Kitchen Item 117,1,411.99,2026-06-26,June,Delivered
ORD00682,RS016,Home & Kitchen,Home & Kitchen Item 23,2,1061.24,2026-06-21,June,Returned
ORD00683,RS008,Ethnic Wear,Ethnic Wear Item 913,1,1029.84,2026-06-21,June,Delivered
ORD00684,RS019,Ethnic Wear,Ethnic Wear Item 614,3,581.98,2026-06-17,June,Pending
ORD00685,RS019,Home & Kitchen,Home & Kitchen Item 88,2,1780.32,2026-06-27,June,Delivered
ORD00686,RS007,Kids Wear,Kids Wear Item 421,3,894.3,2026-06-06,June,Delivered
ORD00687,RS020,Ethnic Wear,Ethnic Wear Item 271,2,1039.91,2026-06-20,June,Delivered
ORD00688,RS006,Home & Kitchen,Home & Kitchen Item 388,1,815.81,2026-06-19,June,Delivered
ORD00689,RS013,Ethnic Wear,Ethnic Wear Item 430,1,417.22,2026-06-30,June,Delivered
ORD00690,RS005,Home & Kitchen,Home & Kitchen Item 803,3,518.36,2026-06-20,June,Delivered
ORD00691,RS018,Kids Wear,Kids Wear Item 553,1,325.39,2026-06-05,June,Cancelled
ORD00692,RS001,Beauty & Personal Care,Beauty & Personal Care Item 896,2,652.67,2026-06-17,June,Delivered
ORD00693,RS002,Home & Kitchen,Home & Kitchen Item 391,4,971.12,2026-06-16,June,Returned
ORD00694,RS012,Kids Wear,Kids Wear Item 436,2,730.91,2026-06-23,June,Delivered
ORD00695,RS005,Western Wear,Western Wear Item 898,3,1076.57,2026-06-03,June,Delivered
ORD00696,RS018,Kids Wear,Kids Wear Item 536,2,371.86,2026-06-26,June,Delivered
ORD00697,RS004,Kids Wear,Kids Wear Item 371,1,492.77,2026-06-26,June,Delivered
ORD00698,RS004,Ethnic Wear,Ethnic Wear Item 579,1,1115.73,2026-06-28,June,Delivered
ORD00699,RS012,Home & Kitchen,Home & Kitchen Item 803,1,1984.24,2026-06-07,June,Delivered
ORD00700,RS018,Kids Wear,Kids Wear Item 592,2,489.64,2026-06-09,June,Pending
ORD00701,RS012,Home & Kitchen,Home & Kitchen Item 766,1,915.63,2026-06-28,June,Delivered
ORD00702,RS008,Kids Wear,Kids Wear Item 805,1,703.55,2026-06-07,June,Delivered
ORD00703,RS011,Home & Kitchen,Home & Kitchen Item 988,2,1304.25,2026-06-02,June,Delivered
ORD00704,RS021,Ethnic Wear,Ethnic Wear Item 91,1,499.2,2026-06-30,June,Delivered
ORD00705,RS003,Western Wear,Western Wear Item 411,2,701.29,2026-06-24,June,Delivered
ORD00706,RS020,Home & Kitchen,Home & Kitchen Item 840,4,714.64,2026-06-02,June,Cancelled
ORD00707,RS006,Home & Kitchen,Home & Kitchen Item 531,1,989.15,2026-06-22,June,Cancelled
ORD00708,RS010,Western Wear,Western Wear Item 174,1,1093.76,2026-06-23,June,Delivered
ORD00709,RS022,Ethnic Wear,Ethnic Wear Item 283,1,662.18,2026-06-06,June,Delivered
ORD00710,RS013,Western Wear,Western Wear Item 721,2,724.39,2026-06-17,June,Delivered
ORD00711,RS003,Beauty & Personal Care,Beauty & Personal Care Item 357,2,506.24,2026-06-18,June,Cancelled
ORD00712,RS012,Beauty & Personal Care,Beauty & Personal Care Item 414,2,328.73,2026-06-07,June,Delivered
ORD00713,RS019,Ethnic Wear,Ethnic Wear Item 302,1,591.54,2026-06-18,June,Delivered
ORD00714,RS011,Beauty & Personal Care,Beauty & Personal Care Item 813,4,670.91,2026-06-29,June,Delivered
ORD00715,RS019,Western Wear,Western Wear Item 776,1,769.63,2026-06-16,June,Returned
ORD00716,RS011,Beauty & Personal Care,Beauty & Personal Care Item 494,1,447.25,2026-06-19,June,Cancelled
ORD00717,RS004,Western Wear,Western Wear Item 236,2,712.54,2026-06-08,June,Delivered
ORD00718,RS011,Kids Wear,Kids Wear Item 255,1,478.51,2026-06-23,June,Returned
ORD00719,RS010,Ethnic Wear,Ethnic Wear Item 183,3,1140.07,2026-06-03,June,Delivered
ORD00720,RS016,Western Wear,Western Wear Item 700,2,556.64,2026-06-06,June,Cancelled
ORD00721,RS007,Kids Wear,Kids Wear Item 235,2,378.78,2026-06-28,June,Delivered
ORD00722,RS007,Beauty & Personal Care,Beauty & Personal Care Item 943,1,692.62,2026-06-25,June,Delivered
ORD00723,RS003,Home & Kitchen,Home & Kitchen Item 981,2,1393.16,2026-06-25,June,Cancelled
ORD00724,RS002,Beauty & Personal Care,Beauty & Personal Care Item 919,1,390.28,2026-06-29,June,Pending
ORD00725,RS019,Beauty & Personal Care,Beauty & Personal Care Item 408,4,468.02,2026-06-30,June,Delivered
ORD00726,RS008,Home & Kitchen,Home & Kitchen Item 554,1,429.84,2026-06-14,June,Delivered
ORD00727,RS002,Kids Wear,Kids Wear Item 124,2,504.92,2026-06-06,June,Delivered
ORD00728,RS023,Kids Wear,Kids Wear Item 595,1,454.17,2026-06-22,June,Delivered
ORD00729,RS004,Western Wear,Western Wear Item 276,1,931.14,2026-06-18,June,Delivered
ORD00730,RS016,Beauty & Personal Care,Beauty & Personal Care Item 718,1,372.01,2026-06-14,June,Delivered
ORD00731,RS012,Western Wear,Western Wear Item 590,1,729.56,2026-06-19,June,Delivered
ORD00732,RS022,Western Wear,Western Wear Item 877,1,443.88,2026-06-08,June,Delivered
ORD00733,RS013,Western Wear,Western Wear Item 181,2,1109.04,2026-06-16,June,Returned
ORD00734,RS014,Kids Wear,Kids Wear Item 324,3,896.12,2026-06-17,June,Delivered
ORD00735,RS016,Western Wear,Western Wear Item 168,2,883.03,2026-06-13,June,Delivered
ORD00736,RS002,Western Wear,Western Wear Item 343,3,590.58,2026-06-04,June,Delivered
ORD00737,RS009,Western Wear,Western Wear Item 422,4,881.33,2026-06-09,June,Delivered
ORD00738,RS004,Western Wear,Western Wear Item 665,2,994.61,2026-06-19,June,Delivered
ORD00739,RS018,Ethnic Wear,Ethnic Wear Item 794,1,1257.34,2026-06-22,June,Delivered
ORD00740,RS015,Beauty & Personal Care,Beauty & Personal Care Item 890,1,396.7,2026-06-21,June,Pending
ORD00741,RS006,Home & Kitchen,Home & Kitchen Item 870,1,1870.42,2026-06-20,June,Delivered
ORD00742,RS003,Ethnic Wear,Ethnic Wear Item 274,1,776.99,2026-06-21,June,Delivered
ORD00743,RS020,Home & Kitchen,Home & Kitchen Item 766,1,687.25,2026-06-28,June,Cancelled
ORD00744,RS019,Kids Wear,Kids Wear Item 746,1,541.69,2026-06-28,June,Delivered
ORD00745,RS008,Home & Kitchen,Home & Kitchen Item 407,2,1891.79,2026-06-03,June,Delivered
ORD00746,RS004,Ethnic Wear,Ethnic Wear Item 407,1,1429.47,2026-06-02,June,Delivered
ORD00747,RS017,Home & Kitchen,Home & Kitchen Item 954,1,348.85,2026-06-05,June,Delivered
ORD00748,RS013,Western Wear,Western Wear Item 540,1,584.03,2026-06-21,June,Delivered
ORD00749,RS006,Ethnic Wear,Ethnic Wear Item 479,3,1128.9,2026-06-11,June,Cancelled
ORD00750,RS018,Beauty & Personal Care,Beauty & Personal Care Item 606,1,505.55,2026-06-23,June,Delivered
ORD00751,RS020,Kids Wear,Kids Wear Item 655,3,735.79,2026-06-14,June,Delivered
ORD00752,RS018,Western Wear,Western Wear Item 316,1,678.81,2026-06-26,June,Delivered
ORD00753,RS012,Kids Wear,Kids Wear Item 869,1,350.22,2026-06-17,June,Returned
ORD00754,RS005,Western Wear,Western Wear Item 774,1,794.74,2026-06-30,June,Delivered
ORD00755,RS016,Western Wear,Western Wear Item 8,2,1076.58,2026-06-20,June,Delivered
ORD00756,RS018,Western Wear,Western Wear Item 733,2,740.15,2026-06-13,June,Delivered
ORD00757,RS021,Western Wear,Western Wear Item 530,1,708.44,2026-06-14,June,Delivered
ORD00758,RS020,Home & Kitchen,Home & Kitchen Item 276,1,1431.35,2026-06-24,June,Delivered
ORD00759,RS014,Western Wear,Western Wear Item 633,1,414.04,2026-06-04,June,Delivered
ORD00760,RS015,Western Wear,Western Wear Item 993,1,940.62,2026-06-01,June,Delivered
ORD00761,RS018,Ethnic Wear,Ethnic Wear Item 745,1,1468.57,2026-06-05,June,Returned
ORD00762,RS001,Western Wear,Western Wear Item 805,1,492.15,2026-06-11,June,Delivered
ORD00763,RS016,Beauty & Personal Care,Beauty & Personal Care Item 769,2,450.39,2026-06-11,June,Delivered
ORD00764,RS005,Ethnic Wear,Ethnic Wear Item 918,1,1252.22,2026-06-16,June,Delivered
ORD00765,RS009,Home & Kitchen,Home & Kitchen Item 395,1,1689.85,2026-06-25,June,Returned
ORD00766,RS015,Western Wear,Western Wear Item 534,1,1293.81,2026-06-24,June,Returned
ORD00767,RS022,Beauty & Personal Care,Beauty & Personal Care Item 163,2,456.34,2026-06-10,June,Cancelled
ORD00768,RS021,Home & Kitchen,Home & Kitchen Item 654,1,1539.5,2026-06-04,June,Delivered
ORD00769,RS010,Western Wear,Western Wear Item 242,3,1192.14,2026-06-07,June,Pending
ORD00770,RS021,Kids Wear,Kids Wear Item 809,2,258.79,2026-06-19,June,Delivered
ORD00771,RS008,Ethnic Wear,Ethnic Wear Item 159,2,445.19,2026-06-16,June,Delivered
ORD00772,RS012,Home & Kitchen,Home & Kitchen Item 954,1,646.7,2026-06-22,June,Delivered
ORD00773,RS021,Ethnic Wear,Ethnic Wear Item 129,1,790.07,2026-06-18,June,Returned
ORD00774,RS016,Western Wear,Western Wear Item 914,2,1281.59,2026-06-25,June,Delivered
ORD00775,RS015,Home & Kitchen,Home & Kitchen Item 921,1,237.44,2026-06-24,June,Delivered
ORD00776,RS002,Kids Wear,Kids Wear Item 581,1,533.38,2026-06-23,June,Delivered
ORD00777,RS006,Kids Wear,Kids Wear Item 937,1,459.39,2026-06-28,June,Returned
ORD00778,RS018,Ethnic Wear,Ethnic Wear Item 376,1,983.25,2026-06-27,June,Delivered
ORD00779,RS015,Ethnic Wear,Ethnic Wear Item 635,1,1100.83,2026-06-06,June,Cancelled
ORD00780,RS012,Home & Kitchen,Home & Kitchen Item 839,2,628.82,2026-06-22,June,Pending
ORD00781,RS013,Western Wear,Western Wear Item 331,2,998.06,2026-06-05,June,Delivered
ORD00782,RS014,Home & Kitchen,Home & Kitchen Item 961,1,397.84,2026-06-03,June,Delivered
ORD00783,RS005,Ethnic Wear,Ethnic Wear Item 585,1,433.4,2026-06-07,June,Delivered
ORD00784,RS021,Beauty & Personal Care,Beauty & Personal Care Item 51,1,576.65,2026-06-23,June,Delivered
ORD00785,RS012,Western Wear,Western Wear Item 504,1,1030.95,2026-06-30,June,Delivered
ORD00786,RS003,Kids Wear,Kids Wear Item 426,1,664.3,2026-06-24,June,Cancelled
ORD00787,RS012,Home & Kitchen,Home & Kitchen Item 73,2,303.94,2026-06-17,June,Delivered
ORD00788,RS010,Ethnic Wear,Ethnic Wear Item 545,1,636.49,2026-06-04,June,Returned
ORD00789,RS013,Western Wear,Western Wear Item 572,1,848.88,2026-06-21,June,Cancelled
ORD00790,RS018,Kids Wear,Kids Wear Item 720,2,317.58,2026-06-12,June,Delivered
ORD00791,RS022,Kids Wear,Kids Wear Item 346,2,316.67,2026-06-18,June,Delivered
ORD00792,RS022,Ethnic Wear,Ethnic Wear Item 564,1,1497.28,2026-06-12,June,Cancelled
ORD00793,RS011,Beauty & Personal Care,Beauty & Personal Care Item 624,2,417.02,2026-06-27,June,Returned
ORD00794,RS008,Kids Wear,Kids Wear Item 369,2,388.05,2026-06-30,June,Returned
ORD00795,RS015,Kids Wear,Kids Wear Item 531,2,507.11,2026-06-10,June,Delivered
ORD00796,RS005,Beauty & Personal Care,Beauty & Personal Care Item 323,1,345.2,2026-06-08,June,Delivered
ORD00797,RS001,Home & Kitchen,Home & Kitchen Item 570,3,1897.03,2026-06-30,June,Delivered
ORD00798,RS019,Beauty & Personal Care,Beauty & Personal Care Item 272,1,249.56,2026-06-12,June,Delivered
ORD00799,RS012,Beauty & Personal Care,Beauty & Personal Care Item 410,1,311.41,2026-06-10,June,Delivered
ORD00800,RS019,Beauty & Personal Care,Beauty & Personal Care Item 500,2,626.27,2026-06-26,June,Delivered
ORD00801,RS023,Home & Kitchen,Home & Kitchen Item 749,1,1674.13,2026-06-21,June,Delivered
ORD00802,RS019,Western Wear,Western Wear Item 837,3,1090.12,2026-06-11,June,Delivered
ORD00803,RS014,Kids Wear,Kids Wear Item 870,3,813.09,2026-06-08,June,Returned
ORD00804,RS020,Beauty & Personal Care,Beauty & Personal Care Item 43,2,561.03,2026-06-02,June,Delivered
ORD00805,RS011,Kids Wear,Kids Wear Item 690,1,346.23,2026-06-08,June,Delivered
ORD00806,RS013,Beauty & Personal Care,Beauty & Personal Care Item 297,2,638.35,2026-06-03,June,Delivered
ORD00807,RS013,Ethnic Wear,Ethnic Wear Item 409,1,768.78,2026-06-24,June,Delivered
ORD00808,RS009,Ethnic Wear,Ethnic Wear Item 493,2,951.01,2026-06-05,June,Returned
ORD00809,RS018,Western Wear,Western Wear Item 754,2,724.55,2026-06-18,June,Delivered
ORD00810,RS017,Western Wear,Western Wear Item 590,2,417.06,2026-06-11,June,Delivered
ORD00811,RS003,Ethnic Wear,Ethnic Wear Item 609,1,853.94,2026-06-07,June,Delivered
ORD00812,RS021,Ethnic Wear,Ethnic Wear Item 823,4,734.3,2026-06-20,June,Returned
ORD00813,RS015,Home & Kitchen,Home & Kitchen Item 383,3,991.83,2026-06-08,June,Delivered
ORD00814,RS005,Home & Kitchen,Home & Kitchen Item 636,1,1733.98,2026-06-02,June,Delivered
ORD00815,RS005,Beauty & Personal Care,Beauty & Personal Care Item 313,1,682.09,2026-06-23,June,Returned
ORD00816,RS015,Kids Wear,Kids Wear Item 536,2,464.72,2026-06-07,June,Delivered
ORD00817,RS009,Kids Wear,Kids Wear Item 19,4,653.98,2026-06-23,June,Delivered
ORD00818,RS013,Kids Wear,Kids Wear Item 206,1,680.29,2026-06-06,June,Delivered
ORD00819,RS023,Home & Kitchen,Home & Kitchen Item 677,2,294.55,2026-06-01,June,Delivered
ORD00820,RS009,Home & Kitchen,Home & Kitchen Item 889,1,1842.16,2026-06-04,June,Delivered
ORD00821,RS021,Western Wear,Western Wear Item 324,1,1279.8,2026-06-23,June,Delivered
ORD00822,RS016,Beauty & Personal Care,Beauty & Personal Care Item 575,1,494.51,2026-06-17,June,Pending
ORD00823,RS023,Ethnic Wear,Ethnic Wear Item 763,1,671.13,2026-06-11,June,Delivered
ORD00824,RS006,Ethnic Wear,Ethnic Wear Item 514,1,1151.74,2026-06-10,June,Delivered
